Date Opened,Time Opened,Opening Price,Legs,Premium,Closing Price,Date Closed,Time Closed,Avg. Closing Cost,Reason For Close,P/L,No. of Contracts,Funds at Close,Margin Req.,Strategy,Opening Commissions + Fees,Closing Commissions + Fees,Opening Short/Long Ratio,Closing Short/Long Ratio,Opening VIX,Closing VIX,Gap,Movement,Max Profit,Max Loss
"2022-10-19","09:33:00",3704.46,"1 Oct 19 3705 P STO 20.65 | 1 Oct 19 3705 C STO 22.10 | 1 Oct 19 3560 P BTO 0.10 | 1 Oct 19 3845 C BTO 0.10",4255,3704.53,"2022-10-19","10:10:00",3435,"Profit Target",814.8,1,137184,10245,"",2.6,2.6,213.75,230,31.37,31.24,-16.87,1.35,19.27,-1.29
"2022-10-18","09:33:00",3760.81,"1 Oct 18 3760 P STO 18.60 | 1 Oct 18 3760 C STO 19.60 | 1 Oct 18 3580 P BTO 0.15 | 1 Oct 18 3875 C BTO 0.15",3790,3717.55,"2022-10-18","11:08:00",4805,"Stop Loss",-1020.2,1,136369.2,14210,"",2.6,2.6,127.33,321.33,30.74,31.23,68.31,14.55,17.81,-26.78
"2022-10-17","13:22:00",3677.84,"1 Oct 17 3680 P STO 11.70 | 1 Oct 17 3680 C STO 10.15 | 1 Oct 17 3560 P BTO 0.10 | 1 Oct 17 3745 C BTO 0.10",2165,3682.67,"2022-10-17","14:04:00",1745,"Profit Target",414.8,1,137389.4,9835,"",2.6,2.6,109.25,88.25,30.9,30.88,55.58,39.19,19.4,-2.54
"2022-10-17","11:02:00",3667.42,"1 Oct 17 3665 P STO 14.15 | 1 Oct 17 3665 C STO 16.55 | 1 Oct 17 3475 P BTO 0.10 | 1 Oct 17 3760 C BTO 0.15",3045,3675.65,"2022-10-17","13:21:00",2450,"Profit Target",589.8,1,136974.6,15955,"",2.6,2.6,122.8,164.33,31.19,30.94,55.58,28.77,19.54,-6.08
"2022-10-17","09:33:00",3662.19,"1 Oct 17 3660 P STO 18.90 | 1 Oct 17 3660 C STO 21.20 | 1 Oct 17 3480 P BTO 0.10 | 1 Oct 17 3780 C BTO 0.15",3985,3666.39,"2022-10-17","11:01:00",3155,"Profit Target",824.8,1,136384.8,14015,"",2.6,2.6,160.4,127.2,31.61,31.23,55.58,23.54,20.83,-10.04
"2022-10-14","09:33:00",3697.13,"1 Oct 14 3695 P STO 23.55 | 1 Oct 14 3695 C STO 26.80 | 1 Oct 14 3495 P BTO 0.10 | 1 Oct 14 3850 C BTO 0.10",5015,3637.57,"2022-10-14","10:12:00",6810,"Stop Loss",-1800.2,1,135560,14985,"",2.6,2.6,251.75,171.25,31.41,32.25,20.5,6.72,8.47,-35.79
"2022-10-13","09:33:00",3492.42,"1 Oct 13 3490 P STO 20.40 | 1 Oct 13 3490 C STO 23.15 | 1 Oct 13 3340 P BTO 0.10 | 1 Oct 13 3620 C BTO 0.15",4330,3531.26,"2022-10-13","09:53:00",5535,"Stop Loss",-1210.2,1,137360.2,10670,"",2.6,2.6,174.2,86.15,33.51,33.07,-56.66,-27.95,0.46,-27.83
"2022-10-12","10:41:00",3589.22,"1 Oct 12 3590 P STO 16.95 | 1 Oct 12 3590 C STO 16.15 | 1 Oct 12 3480 P BTO 0.15 | 1 Oct 12 3690 C BTO 0.10",3285,3594.98,"2022-10-12","14:03:00",2560,"Profit Target",719.8,1,138570.4,7715,"",2.6,2.6,132.4,171.67,33.92,33.66,1.99,-1.61,22.07,-3.96
"2022-10-12","09:33:00",3577.86,"1 Oct 12 3580 P STO 22.30 | 1 Oct 12 3580 C STO 20.80 | 1 Oct 12 3440 P BTO 0.15 | 1 Oct 12 3695 C BTO 0.15",4280,3589.68,"2022-10-12","10:40:00",3440,"Profit Target",834.8,1,137850.6,9720,"",2.6,2.6,143.67,230.33,34.42,33.93,1.99,-12.97,19.63,-3.39
"2022-10-11","10:38:00",3585.23,"1 Oct 11 3585 P STO 14.10 | 1 Oct 11 3585 C STO 14.50 | 1 Oct 11 3485 P BTO 0.10 | 1 Oct 11 3680 C BTO 0.15",2835,3614.85,"2022-10-11","11:44:00",3590,"Stop Loss",-760.2,1,137015.8,7165,"",2.6,2.6,114.4,180.5,33.29,32.6,-16.53,-10.63,4.59,-26.63
"2022-10-11","09:33:00",3594.86,"1 Oct 11 3595 P STO 18.10 | 1 Oct 11 3595 C STO 18.40 | 1 Oct 11 3470 P BTO 0.10 | 1 Oct 11 3700 C BTO 0.15",3625,3586.22,"2022-10-11","10:37:00",2930,"Profit Target",689.8,1,137776,8875,"",2.6,2.6,146,196.33,33.36,33.27,-16.53,-1,19.17,-4.41
"2022-10-10","10:28:00",3637.68,"1 Oct 10 3640 P STO 15.40 | 1 Oct 10 3640 C STO 13.25 | 1 Oct 10 3535 P BTO 0.15 | 1 Oct 10 3725 C BTO 0.10",2840,3615.76,"2022-10-10","10:39:00",3585,"Stop Loss",-750.2,1,137086.2,7660,"",2.6,2.6,114.6,90.62,32.42,33.22,7.85,-9.83,0,-26.23
"2022-10-10","09:33:00",3644.7,"1 Oct 10 3645 P STO 18.60 | 1 Oct 10 3645 C STO 18.85 | 1 Oct 10 3505 P BTO 0.15 | 1 Oct 10 3745 C BTO 0.10",3720,3633.13,"2022-10-10","10:27:00",3005,"Profit Target",709.8,1,137836.4,10280,"",2.6,2.6,149.8,201.33,32.7,32.59,7.85,-2.81,19.22,-0.13
"2022-10-07","10:24:00",3679.84,"1 Oct 7 3680 P STO 16.75 | 1 Oct 7 3680 C STO 16.75 | 1 Oct 7 3545 P BTO 0.10 | 1 Oct 7 3795 C BTO 0.10",3330,3639.31,"2022-10-07","14:26:00",4185,"Stop Loss",-860.2,1,137126.6,10170,"",2.6,2.6,167.5,419.5,31.05,31.5,-37.78,-26.9,15.62,-25.68
"2022-10-07","09:33:00",3689.58,"1 Oct 7 3690 P STO 21.75 | 1 Oct 7 3690 C STO 22.05 | 1 Oct 7 3545 P BTO 0.10 | 1 Oct 7 3830 C BTO 0.10",4360,3676.23,"2022-10-07","10:23:00",3495,"Profit Target",859.8,1,137986.8,10140,"",2.6,2.6,219,175.75,30.85,31.21,-37.78,-17.16,19.84,-3.21
"2022-10-06","13:50:00",3766.58,"1 Oct 6 3765 P STO 10.05 | 1 Oct 6 3765 C STO 11.70 | 1 Oct 6 3680 P BTO 0.10 | 1 Oct 6 3825 C BTO 0.15",2150,3740.68,"2022-10-06","14:51:00",2740,"Stop Loss",-595.2,1,137127,6350,"",2.6,2.6,87,110.6,29.54,30.72,-11.31,-5.39,14.88,-27.44
"2022-10-06","11:30:00",3776.33,"1 Oct 6 3775 P STO 13.20 | 1 Oct 6 3775 C STO 14.95 | 1 Oct 6 3665 P BTO 0.10 | 1 Oct 6 3860 C BTO 0.10",2795,3765.65,"2022-10-06","13:49:00",2250,"Profit Target",539.8,1,137722.2,8205,"",2.6,2.6,140.75,151,29.24,29.56,-11.31,4.36,19.5,-18.6
"2022-10-06","09:33:00",3779.18,"1 Oct 6 3780 P STO 17.80 | 1 Oct 6 3780 C STO 16.90 | 1 Oct 6 3650 P BTO 0.10 | 1 Oct 6 3880 C BTO 0.10",3450,3775.9,"2022-10-06","11:29:00",2790,"Profit Target",654.8,1,137182.4,9550,"",2.6,2.6,173.5,187,28.94,29.26,-11.31,7.21,19.13,-24.06
"2022-10-05","11:20:00",3738.29,"1 Oct 5 3740 P STO 13.70 | 1 Oct 5 3740 C STO 11.85 | 1 Oct 5 3635 P BTO 0.10 | 1 Oct 5 3820 C BTO 0.15",2530,3770.66,"2022-10-05","12:50:00",3440,"Stop Loss",-915.2,1,136527.6,7970,"",2.6,2.6,102.2,99.29,29.63,29.04,-37.68,-14.96,9.88,-35.97
"2022-10-05","09:33:00",3756.66,"1 Oct 5 3755 P STO 18.15 | 1 Oct 5 3755 C STO 19.65 | 1 Oct 5 3600 P BTO 0.10 | 1 Oct 5 3875 C BTO 0.10",3760,3736.86,"2022-10-05","11:19:00",2910,"Profit Target",844.8,1,137442.8,11740,"",2.6,2.6,189,292,29.48,29.67,-37.68,3.41,22.61,-6.52
"2022-10-04","09:33:00",3746.76,"1 Oct 4 3745 P STO 17.25 | 1 Oct 4 3745 C STO 18.15 | 1 Oct 4 3585 P BTO 0.10 | 1 Oct 4 3830 C BTO 0.15",3515,3784.81,"2022-10-04","10:02:00",4740,"Stop Loss",-1230.2,1,136598,12485,"",2.6,2.6,141.6,19.59,28.76,28.84,48.03,20.3,1.99,-34.85
"2022-10-03","09:33:00",3618.72,"1 Oct 3 3620 P STO 21.40 | 1 Oct 3 3620 C STO 19.00 | 1 Oct 3 3465 P BTO 0.10 | 1 Oct 3 3720 C BTO 0.15",4015,3667.28,"2022-10-03","11:11:00",5145,"Stop Loss",-1135.2,1,137828.2,11485,"",2.6,2.6,161.6,129.62,31.48,29.91,24.16,8.94,15.32,-28.14
"2022-09-30","12:52:00",3643.22,"1 Sep 30 3645 P STO 15.35 | 1 Sep 30 3645 C STO 13.55 | 1 Sep 30 3525 P BTO 0.15 | 1 Sep 30 3725 C BTO 0.10",2865,3615.19,"2022-09-30","14:43:00",3590,"Stop Loss",-730.2,1,138963.4,9135,"",2.6,2.6,115.6,240.33,30.06,31.45,-6.99,9.74,4.71,-25.31
"2022-09-30","10:49:00",3651.23,"1 Sep 30 3650 P STO 17.50 | 1 Sep 30 3650 C STO 18.60 | 1 Sep 30 3515 P BTO 0.15 | 1 Sep 30 3750 C BTO 0.10",3585,3644.35,"2022-09-30","12:51:00",2900,"Profit Target",679.8,1,139693.6,9915,"",2.6,2.6,144.4,194.33,30.46,30.03,-6.99,17.75,19.11,-5.02
"2022-09-30","09:33:00",3631.75,"1 Sep 30 3630 P STO 24.55 | 1 Sep 30 3630 C STO 26.35 | 1 Sep 30 3475 P BTO 0.15 | 1 Sep 30 3765 C BTO 0.15",5060,3649.65,"2022-09-30","10:48:00",4060,"Profit Target",994.8,1,139013.8,10440,"",2.6,2.6,169.67,407,31.98,30.49,-6.99,-1.73,19.76,-0.49
"2022-09-29","09:33:00",3674.1,"1 Sep 29 3675 P STO 22.65 | 1 Sep 29 3675 C STO 21.15 | 1 Sep 29 3530 P BTO 0.10 | 1 Sep 29 3795 C BTO 0.15",4355,3623.92,"2022-09-29","10:15:00",5725,"Stop Loss",-1375.2,1,138019,10145,"",2.6,2.6,175.2,89.08,31.71,33.23,-32.03,-12.91,7.12,-31.46
"2022-09-28","10:16:00",3648.05,"1 Sep 28 3650 P STO 21.40 | 1 Sep 28 3650 C STO 19.50 | 1 Sep 28 3500 P BTO 0.10 | 1 Sep 28 3770 C BTO 0.10",4070,3693.35,"2022-09-28","11:23:00",5125,"Stop Loss",-1060.2,1,139394.2,10930,"",2.6,2.6,204.5,257.25,33.05,31.21,4.65,-3.89,0.74,-25.92
"2022-09-28","09:33:00",3650.98,"1 Sep 28 3650 P STO 24.50 | 1 Sep 28 3650 C STO 25.70 | 1 Sep 28 3480 P BTO 0.10 | 1 Sep 28 3785 C BTO 0.10",5000,3654.88,"2022-09-28","10:15:00",4020,"Profit Target",974.8,1,140454.4,12000,"",2.6,2.6,251,202,33.3,32.85,4.65,-0.96,19.6,0
"2022-09-27","10:38:00",3693.42,"1 Sep 27 3695 P STO 17.50 | 1 Sep 27 3695 C STO 16.35 | 1 Sep 27 3560 P BTO 0.10 | 1 Sep 27 3790 C BTO 0.10",3365,3660.2,"2022-09-27","11:53:00",4285,"Stop Loss",-925.2,1,139479.6,10135,"",2.6,2.6,169.25,172.4,31.09,32.19,31.4,6.98,7.28,-27.34
"2022-09-27","09:33:00",3699.48,"1 Sep 27 3700 P STO 20.75 | 1 Sep 27 3700 C STO 21.05 | 1 Sep 27 3555 P BTO 0.10 | 1 Sep 27 3805 C BTO 0.15",4155,3696.2,"2022-09-27","10:37:00",3335,"Profit Target",814.8,1,140404.8,10345,"",2.6,2.6,167.2,223.33,30.95,31.01,31.4,13.04,19.74,-3.25
"2022-09-26","10:47:00",3699.47,"1 Sep 26 3700 P STO 18.35 | 1 Sep 26 3700 C STO 17.75 | 1 Sep 26 3560 P BTO 0.10 | 1 Sep 26 3805 C BTO 0.10",3590,3660.9,"2022-09-26","12:29:00",4605,"Stop Loss",-1020.2,1,139590,10410,"",2.6,2.6,180.5,231.25,30.49,31.89,-10.51,16.75,7.52,-28.27
"2022-09-26","09:33:00",3686.63,"1 Sep 26 3685 P STO 22.00 | 1 Sep 26 3685 C STO 25.00 | 1 Sep 26 3515 P BTO 0.10 | 1 Sep 26 3815 C BTO 0.10",4680,3700.78,"2022-09-26","10:46:00",3770,"Profit Target",904.8,1,140610.2,12320,"",2.6,2.6,235,378,31.63,30.36,-10.51,3.91,19.44,0
"2022-09-23","10:56:00",3693.8,"1 Sep 23 3695 P STO 17.15 | 1 Sep 23 3695 C STO 16.15 | 1 Sep 23 3540 P BTO 0.10 | 1 Sep 23 3810 C BTO 0.10",3310,3657.53,"2022-09-23","14:16:00",4270,"Stop Loss",-965.2,1,139705.4,12190,"",2.6,2.6,166.5,428,29.19,31.59,-30.85,-33.34,11.03,-29
"2022-09-23","09:33:00",3710.23,"1 Sep 23 3710 P STO 20.95 | 1 Sep 23 3710 C STO 22.20 | 1 Sep 23 3565 P BTO 0.10 | 1 Sep 23 3835 C BTO 0.10",4295,3694.58,"2022-09-23","10:55:00",3455,"Profit Target",834.8,1,140670.6,10205,"",2.6,2.6,215.75,173.75,28.38,29.16,-30.85,-16.91,19.56,-2.68
"2022-09-22","13:30:00",3764.07,"1 Sep 22 3765 P STO 12.00 | 1 Sep 22 3765 C STO 11.30 | 1 Sep 22 3685 P BTO 0.15 | 1 Sep 22 3840 C BTO 0.10",2305,3761.92,"2022-09-22","14:39:00",1815,"Profit Target",484.8,1,139835.8,5695,"",2.6,2.6,93.2,122,27.79,27.67,-7.57,-18.29,21.26,0
"2022-09-22","11:48:00",3764,"1 Sep 22 3765 P STO 15.15 | 1 Sep 22 3765 C STO 14.40 | 1 Sep 22 3670 P BTO 0.10 | 1 Sep 22 3855 C BTO 0.10",2935,3761.14,"2022-09-22","13:29:00",2370,"Profit Target",559.8,1,139351,6565,"",2.6,2.6,147.75,159,27.94,27.87,-7.57,-18.36,19.25,-0.34
"2022-09-22","09:33:00",3784.3,"1 Sep 22 3785 P STO 21.70 | 1 Sep 22 3785 C STO 21.20 | 1 Sep 22 3640 P BTO 0.10 | 1 Sep 22 3905 C BTO 0.10",4270,3765.93,"2022-09-22","11:47:00",3255,"Profit Target",1009.8,1,138791.2,10230,"",2.6,2.6,214.5,326.5,27.67,27.9,-7.57,1.94,23.77,-3.75
"2022-09-21","09:33:00",3875.15,"1 Sep 21 3875 P STO 35.30 | 1 Sep 21 3875 C STO 34.95 | 1 Sep 21 3670 P BTO 0.15 | 1 Sep 21 4045 C BTO 0.15",6995,3851.12,"2022-09-21","14:34:00",5495,"Profit Target",1494.8,1,137781.4,13505,"",2.6,2.6,234.17,367.33,26.74,26.97,15.47,3.75,21.44,-6.93
"2022-09-20","12:34:00",3856.63,"1 Sep 20 3855 P STO 10.80 | 1 Sep 20 3855 C STO 12.30 | 1 Sep 20 3770 P BTO 0.10 | 1 Sep 20 3925 C BTO 0.15",2285,3833.17,"2022-09-20","13:51:00",2930,"Stop Loss",-650.2,1,136286.6,6215,"",2.6,2.6,92.4,66.11,26.86,27.61,-24.66,-18.6,4.38,-28.23
"2022-09-20","10:29:00",3853.21,"1 Sep 20 3855 P STO 15.35 | 1 Sep 20 3855 C STO 13.55 | 1 Sep 20 3760 P BTO 0.15 | 1 Sep 20 3950 C BTO 0.15",2860,3856.66,"2022-09-20","12:33:00",2280,"Profit Target",574.8,1,136936.8,6640,"",2.6,2.6,96.33,153,26.76,26.85,-24.66,-22.02,20.28,-4.2
"2022-09-20","09:33:00",3865.98,"1 Sep 20 3865 P STO 18.35 | 1 Sep 20 3865 C STO 18.55 | 1 Sep 20 3755 P BTO 0.10 | 1 Sep 20 3965 C BTO 0.15",3665,3856.57,"2022-09-20","10:28:00",2920,"Profit Target",739.8,1,136362,7335,"",2.6,2.6,147.6,147,26.83,26.7,-24.66,-9.25,20.33,-1.64
"2022-09-19","13:18:00",3869.75,"1 Sep 19 3870 P STO 10.45 | 1 Sep 19 3870 C STO 10.30 | 1 Sep 19 3795 P BTO 0.15 | 1 Sep 19 3930 C BTO 0.15",2045,3870.19,"2022-09-19","14:34:00",1650,"Profit Target",389.8,1,135622.2,5455,"",2.6,2.6,69.17,111,26.25,26.05,-23.42,19.84,19.32,-1.22
"2022-09-19","11:37:00",3861.26,"1 Sep 19 3860 P STO 13.25 | 1 Sep 19 3860 C STO 14.65 | 1 Sep 19 3755 P BTO 0.10 | 1 Sep 19 3940 C BTO 0.10",2770,3868.22,"2022-09-19","13:17:00",2240,"Profit Target",524.8,1,135232.4,7730,"",2.6,2.6,139.5,150.33,26.88,26.3,-23.42,11.35,19.13,-0.72
"2022-09-19","09:33:00",3850.09,"1 Sep 19 3850 P STO 19.05 | 1 Sep 19 3850 C STO 18.85 | 1 Sep 19 3725 P BTO 0.10 | 1 Sep 19 3960 C BTO 0.10",3770,3862.21,"2022-09-19","11:36:00",3020,"Profit Target",744.8,1,134707.6,8730,"",2.6,2.6,189.5,303,27.41,26.85,-23.42,0.18,19.89,-16.31
"2022-09-16","13:00:00",3850.79,"1 Sep 16 3850 P STO 12.80 | 1 Sep 16 3850 C STO 13.25 | 1 Sep 16 3730 P BTO 0.10 | 1 Sep 16 3945 C BTO 0.10",2585,3851.82,"2022-09-16","14:26:00",2085,"Profit Target",494.8,1,133962.8,9415,"",2.6,2.6,130.25,209.5,27.4,27.12,-20.4,-30.16,19.34,-2.13
"2022-09-16","11:17:00",3858.35,"1 Sep 16 3860 P STO 17.55 | 1 Sep 16 3860 C STO 15.80 | 1 Sep 16 3650 P BTO 0.10 | 1 Sep 16 3975 C BTO 0.10",3315,3850.4,"2022-09-16","12:59:00",2680,"Profit Target",629.8,1,133468,17685,"",2.6,2.6,166.75,269,27.52,27.39,-20.4,-22.6,19.16,-4.68
"2022-09-16","09:33:00",3855.76,"1 Sep 16 3855 P STO 20.85 | 1 Sep 16 3855 C STO 20.70 | 1 Sep 16 3605 P BTO 0.10 | 1 Sep 16 4000 C BTO 0.10",4135,3855.61,"2022-09-16","11:16:00",3340,"Profit Target",789.8,1,132838.2,20865,"",2.6,2.6,207.75,168,27.89,27.61,-20.4,-25.19,19.23,-2.54
"2022-09-15","13:02:00",3932.91,"1 Sep 15 3935 P STO 12.80 | 1 Sep 15 3935 C STO 10.95 | 1 Sep 15 3810 P BTO 0.10 | 1 Sep 15 4010 C BTO 0.10",2355,3906.57,"2022-09-15","15:01:00",3075,"Stop Loss",-725.2,1,132048.4,10145,"",2.6,2.6,118.75,308.5,25.8,26.46,-13.6,0.5,14.01,-30.57
"2022-09-15","10:32:00",3931.34,"1 Sep 15 3930 P STO 14.20 | 1 Sep 15 3930 C STO 15.80 | 1 Sep 15 3815 P BTO 0.10 | 1 Sep 15 4020 C BTO 0.15",2975,3927.88,"2022-09-15","13:01:00",2305,"Profit Target",664.8,1,132773.6,8525,"",2.6,2.6,120,116.25,26.01,25.91,-13.6,-1.07,22.52,-18.32
"2022-09-15","09:33:00",3928.41,"1 Sep 15 3930 P STO 19.85 | 1 Sep 15 3930 C STO 17.40 | 1 Sep 15 3780 P BTO 0.15 | 1 Sep 15 4035 C BTO 0.10",3700,3932.85,"2022-09-15","10:31:00",2955,"Profit Target",739.8,1,132108.8,11300,"",2.6,2.6,149,198,26.6,25.96,-13.6,-4,20.14,-5.14
"2022-09-14","12:54:00",3955.08,"1 Sep 14 3955 P STO 11.85 | 1 Sep 14 3955 C STO 11.30 | 1 Sep 14 3835 P BTO 0.10 | 1 Sep 14 4020 C BTO 0.15",2290,3929.54,"2022-09-14","13:49:00",3110,"Stop Loss",-825.2,1,131369,9710,"",2.6,2.6,92.6,104.67,26.3,26.99,8.04,14.35,9.61,-35.81
"2022-09-14","11:22:00",3950.59,"1 Sep 14 3950 P STO 14.60 | 1 Sep 14 3950 C STO 15.25 | 1 Sep 14 3760 P BTO 0.10 | 1 Sep 14 4030 C BTO 0.15",2960,3954.97,"2022-09-14","12:53:00",2370,"Profit Target",584.8,1,132194.2,16040,"",2.6,2.6,119.4,159,26.49,26.29,8.04,9.86,19.93,-0.84
"2022-09-14","09:33:00",3941.01,"1 Sep 14 3940 P STO 19.80 | 1 Sep 14 3940 C STO 19.55 | 1 Sep 14 3710 P BTO 0.10 | 1 Sep 14 4050 C BTO 0.15",3910,3949.6,"2022-09-14","11:21:00",3120,"Profit Target",784.8,1,131609.4,19090,"",2.6,2.6,157.4,313,27.04,26.49,8.04,0.28,20.2,-5.24
"2022-09-13","09:33:00",4030.32,"1 Sep 13 4030 P STO 18.45 | 1 Sep 13 4030 C STO 18.70 | 1 Sep 13 3875 P BTO 0.10 | 1 Sep 13 4130 C BTO 0.15",3690,3988.52,"2022-09-13","10:43:00",4685,"Stop Loss",-1000.2,1,130824.6,11810,"",2.6,2.6,148.6,188.4,24.25,26.05,-73.29,-6.8,2.17,-26.96
"2022-09-12","11:40:00",4107.87,"1 Sep 12 4110 P STO 12.15 | 1 Sep 12 4110 C STO 10.10 | 1 Sep 12 3995 P BTO 0.10 | 1 Sep 12 4160 C BTO 0.15",2200,4090.78,"2022-09-12","11:57:00",2855,"Stop Loss",-660.2,1,131824.8,9300,"",2.6,2.6,89,143.75,23.53,23.9,16.31,24.2,0,-29.77
"2022-09-12","09:33:00",4094.37,"1 Sep 12 4095 P STO 16.10 | 1 Sep 12 4095 C STO 14.50 | 1 Sep 12 3950 P BTO 0.10 | 1 Sep 12 4170 C BTO 0.10",3040,4105.94,"2022-09-12","11:39:00",2445,"Profit Target",589.8,1,132485,11460,"",2.6,2.6,153,164,23.27,23.55,16.31,10.7,19.57,-10.86
"2022-09-09","09:33:00",4036.21,"1 Sep 9 4035 P STO 15.65 | 1 Sep 9 4035 C STO 16.25 | 1 Sep 9 3895 P BTO 0.10 | 1 Sep 9 4120 C BTO 0.10",3170,4074.67,"2022-09-09","15:15:00",3995,"Stop Loss",-830.2,1,131895.2,10830,"",2.6,2.6,159.5,400.5,23.18,22.84,16.76,13.27,16.56,-26.03
"2022-09-08","09:33:00",3951.39,"1 Sep 8 3950 P STO 18.45 | 1 Sep 8 3950 C STO 18.70 | 1 Sep 8 3820 P BTO 0.10 | 1 Sep 8 4065 C BTO 0.10",3695,3990.92,"2022-09-08","10:38:00",4680,"Stop Loss",-990.2,1,132725.4,9305,"",2.6,2.6,185.75,157,25.72,24.41,-19.93,-8.55,7.98,-26.66
"2022-09-07","09:33:00",3909.13,"1 Sep 7 3910 P STO 17.80 | 1 Sep 7 3910 C STO 17.85 | 1 Sep 7 3790 P BTO 0.10 | 1 Sep 7 4010 C BTO 0.15",3540,3952.37,"2022-09-07","12:42:00",4665,"Stop Loss",-1130.2,1,133715.6,8460,"",2.6,2.6,142.6,312,26.78,25.34,1.24,-0.3,11.86,-31.78
"2022-09-06","09:33:00",3935.98,"1 Sep 6 3935 P STO 16.70 | 1 Sep 6 3935 C STO 18.15 | 1 Sep 6 3795 P BTO 0.10 | 1 Sep 6 4030 C BTO 0.15",3460,3902.03,"2022-09-06","10:02:00",4540,"Stop Loss",-1085.2,1,134845.8,10540,"",2.6,2.6,139.4,130.71,25.89,27.17,6.63,5.09,2.6,-31.21
"2022-09-02","10:58:00",4005.9,"1 Sep 2 4005 P STO 12.30 | 1 Sep 2 4005 C STO 13.75 | 1 Sep 2 3895 P BTO 0.10 | 1 Sep 2 4080 C BTO 0.10",2585,3974.54,"2022-09-02","12:38:00",3580,"Stop Loss",-1000.2,1,135931,8415,"",2.6,2.6,130.25,239.67,23.43,24.42,27.81,11.24,16.44,-38.49
"2022-09-02","09:33:00",3993.19,"1 Sep 2 3995 P STO 18.70 | 1 Sep 2 3995 C STO 15.80 | 1 Sep 2 3865 P BTO 0.10 | 1 Sep 2 4090 C BTO 0.15",3425,4002.12,"2022-09-02","10:57:00",2715,"Profit Target",704.8,1,136931.2,9575,"",2.6,2.6,138,182,24,23.58,27.81,-1.47,20.73,-5.55
"2022-09-01","12:29:00",3923.08,"1 Sep 1 3925 P STO 11.70 | 1 Sep 1 3925 C STO 10.30 | 1 Sep 1 3850 P BTO 0.15 | 1 Sep 1 3995 C BTO 0.10",2175,3951.91,"2022-09-01","14:36:00",2930,"Stop Loss",-760.2,1,136226.4,5325,"",2.6,2.6,88,118.2,26.87,25.83,-18.27,-13.65,17.93,-34.71
"2022-09-01","10:30:00",3928.66,"1 Sep 1 3930 P STO 14.70 | 1 Sep 1 3930 C STO 13.60 | 1 Sep 1 3825 P BTO 0.10 | 1 Sep 1 4020 C BTO 0.10",2810,3921.23,"2022-09-01","12:28:00",2265,"Profit Target",539.8,1,136986.6,7690,"",2.6,2.6,141.5,152,26.54,26.91,-18.27,-8.07,19.4,-21.17
"2022-09-01","09:33:00",3929.02,"1 Sep 1 3930 P STO 17.50 | 1 Sep 1 3930 C STO 17.75 | 1 Sep 1 3805 P BTO 0.10 | 1 Sep 1 4035 C BTO 0.10",3505,3928.47,"2022-09-01","10:29:00",2830,"Profit Target",669.8,1,136446.8,8995,"",2.6,2.6,176.25,189.67,26.63,26.58,-18.27,-7.71,19.26,0
"2022-08-31","12:09:00",3990.85,"1 Aug 31 3990 P STO 11.30 | 1 Aug 31 3990 C STO 11.90 | 1 Aug 31 3900 P BTO 0.15 | 1 Aug 31 4055 C BTO 0.15",2290,3962.72,"2022-08-31","14:34:00",2910,"Stop Loss",-625.2,1,135777,6710,"",2.6,2.6,77.33,195,25.63,26.07,14.51,-9.82,16.38,-27.07
"2022-08-31","10:53:00",3991.57,"1 Aug 31 3990 P STO 13.85 | 1 Aug 31 3990 C STO 14.95 | 1 Aug 31 3885 P BTO 0.15 | 1 Aug 31 4070 C BTO 0.15",2850,3990.02,"2022-08-31","12:08:00",2300,"Profit Target",544.8,1,136402.2,7650,"",2.6,2.6,96,154.33,25.53,25.63,14.51,-9.1,19.3,-9.3
"2022-08-31","09:33:00",3992.51,"1 Aug 31 3995 P STO 19.30 | 1 Aug 31 3995 C STO 16.85 | 1 Aug 31 3875 P BTO 0.15 | 1 Aug 31 4090 C BTO 0.15",3585,3994.25,"2022-08-31","10:52:00",2900,"Profit Target",679.8,1,135857.4,8415,"",2.6,2.6,120.5,194.33,26.14,25.49,14.51,-8.16,19.11,-0.98
"2022-08-30","09:33:00",4040.58,"1 Aug 30 4040 P STO 15.75 | 1 Aug 30 4040 C STO 15.40 | 1 Aug 30 3915 P BTO 0.10 | 1 Aug 30 4120 C BTO 0.10",3095,4007.6,"2022-08-30","10:08:00",4100,"Stop Loss",-1010.2,1,135177.6,9405,"",2.6,2.6,155.75,137.67,25.84,26.51,10.64,-0.67,8.4,-32.47
"2022-08-29","11:24:00",4030.26,"1 Aug 29 4030 P STO 13.00 | 1 Aug 29 4030 C STO 13.45 | 1 Aug 29 3910 P BTO 0.15 | 1 Aug 29 4110 C BTO 0.15",2615,4060.18,"2022-08-29","13:45:00",3305,"Stop Loss",-695.2,1,136187.8,9385,"",2.6,2.6,88.17,331.5,26.39,25.54,-23.08,-4.32,11.85,-26.39
"2022-08-29","09:33:00",4029.19,"1 Aug 29 4030 P STO 16.65 | 1 Aug 29 4030 C STO 16.85 | 1 Aug 29 3820 P BTO 0.10 | 1 Aug 29 4130 C BTO 0.10",3330,4028.6,"2022-08-29","11:23:00",2685,"Profit Target",639.8,1,136883,17670,"",2.6,2.6,167.5,269.5,26.93,26.46,-23.08,-5.39,19.37,-7.96
